,noticeID,wetland_type,impact_duration,impact_quantity,impact_unit,impact_type,impact_type_clean
2225,Notice_NO_2822,herbaceous pasturewetland,unknown,1.53,acres,direct loss,LOSS
2226,Notice_NO_2822,other waters of the u,unknown,60.0,feet,direct loss,LOSS
2227,Notice_NO_2821,forested wetland,unknown,7.0,acres,direct impact,LOSS
2228,Notice_NO_2821,other waters of the u,unknown,0.02,acres,direct impact,LOSS
2229,Notice_NO_2820,palustrine forested wetland,permanent,0.86,acres,loss,LOSS
2230,Notice_NO_2820,palustrine forested wetland,unknown,0.66,acres,avoidance,UNCATEGORIZED
2231,Notice_NO_2819,palustrine forested wetland,permanent,1.5,acres,loss,LOSS
2232,Notice_NO_2818,lake,unknown,500.0,other,rest on the bottom,UNCATEGORIZED
2233,Notice_NO_2818,water column,unknown,200.0,other,float at the top,UNCATEGORIZED
2234,Notice_NO_3699,perennial stream,unknown,268.0,feet,fill,LOSS
2235,Notice_NO_3699,intermittent stream,unknown,701.0,feet,fill,LOSS
2236,Notice_NO_3699,ephemeral stream,unknown,992.0,feet,fill,LOSS
2237,Notice_NO_3699,wetland,unknown,1.74,acres,fill,LOSS
2238,Notice_NO_4926,open water,unknown,0.44,acres,Rip-Rap & Granular Fill & Steel,UNCATEGORIZED
2239,Notice_NO_4926,open water,unknown,0.25,acres,Rip-Rap,UNCATEGORIZED
2240,Notice_NO_4926,open water,unknown,0.54,acres,Rip-Rap,UNCATEGORIZED
2241,Notice_NO_4926,wetland,unknown,0.08,acres,Rip-Rap,UNCATEGORIZED
2242,Notice_NO_4925,palustrine forested wetland,unknown,18.513,acres,discharge,LOSS
2243,Notice_NO_4502,bear creek,unknown,0.78,acres,fill material and riprap,UNCATEGORIZED
2244,Notice_NO_2813,marsh,temporary,1.48,acres,loss,LOSS
2245,Notice_NO_2816,bottomland hardwood,permanent,20.94,acres,loss,LOSS
2246,Notice_NO_2814,mississippi river,unknown,90000.0,cubic yards,excavation,UNCATEGORIZED
2247,Notice_NO_2815,blood river,unknown,291.0,feet,bulkhead,UNCATEGORIZED
2248,Notice_NO_2810,estuarine scrub shrub wetland,permanent,5.94,acres,loss,LOSS
2249,Notice_NO_2811,wet pasture,temporary,,acres,disturbed,UNCATEGORIZED
2250,Notice_NO_2811,wooded wetland,temporary,,acres,disturbed,UNCATEGORIZED
2251,Notice_NO_2811,marsh,temporary,,unknown,disturbed,UNCATEGORIZED
2252,Notice_NO_2811,forested wetland,permanent,63.04,acres,loss,LOSS
2253,Notice_NO_2812,forested wetland,unknown,1.0,acres,loss,LOSS
2254,Notice_NO_4501,waters of the u.s.,permanent,0.88,acres,fill material,LOSS
2255,Notice_NO_4500,riverine forested wetland,unknown,379.0,acres,compensatory mitigation,UNCATEGORIZED
2256,Notice_NO_4499,water,unknown,11.8,acres,excavate,LOSS
2257,Notice_NO_4498,freshwater wetland,unknown,8.91,acres,fill,LOSS
2258,Notice_NO_4498,freshwater apparent man-made drainage ditche,unknown,0.19,acres,fill,UNCATEGORIZED
2259,Notice_NO_2807,jurisdictional wetland,permanent,2.8,acres,fill,LOSS
2260,Notice_NO_2808,jurisdictional wetland,unknown,2.55,acres,loss,LOSS
2261,Notice_NO_2809,bayou,unknown,34.0,feet,dredge,UNCATEGORIZED
2262,Notice_NO_2801,forested wetland,unknown,7.9,acres,clearing,LOSS
2263,Notice_NO_2801,farmed wetland,unknown,0.8,acres,clearing,LOSS
2264,Notice_NO_2801,in-situ earthen material,unknown,15918.0,cubic yards,excavation and re-deposition,UNCATEGORIZED
2265,Notice_NO_2801,earthen levee,unknown,13.0,other,construction,UNCATEGORIZED
2266,Notice_NO_2801,prior converted farmland,unknown,18.0,acres,restoration,UNCATEGORIZED
2267,Notice_NO_2801,greentree reservoir,unknown,273.0,acres,establishing and management,UNCATEGORIZED
2268,Notice_NO_2802,dock,unknown,,unknown,extension,UNCATEGORIZED
2269,Notice_NO_2802,breasting dolphin,unknown,4.0,unknown,new,UNCATEGORIZED
2270,Notice_NO_2802,mooring dolphin,unknown,2.0,unknown,new,UNCATEGORIZED
2271,Notice_NO_2802,bargemonop ile,unknown,17.0,unknown,new,UNCATEGORIZED
2272,Notice_NO_2802,transfer tower,unknown,,unknown,modification,UNCATEGORIZED
2273,Notice_NO_2802,dredged material,unknown,12000.0,cubic yards,deposition,UNCATEGORIZED
2274,Notice_NO_2802,rock material,unknown,1000.0,cubic yards,placement,UNCATEGORIZED
2275,Notice_NO_2803,jurisdictional wetland,unknown,,acres,loss,LOSS
2276,Notice_NO_2803,lake arthur water bottom,unknown,4.0,acres,filling,LOSS
2277,Notice_NO_2804,waters of the u.s.,unknown,0.04,acres,loss,LOSS
2278,Notice_NO_4497,emergent wetland,unknown,22.33,acres,fill,LOSS
2279,Notice_NO_4497,forested wetland,unknown,3.16,acres,fill,LOSS
2280,Notice_NO_4497,open water feature,unknown,4.3,acres,fill,LOSS
2281,Notice_NO_4497,ditche,unknown,1390.0,feet,fill,UNCATEGORIZED
2282,Notice_NO_4924,unknown,unknown,5.6,miles,pipelinedecommissioning,UNCATEGORIZED
2283,Notice_NO_4923,unknown,unknown,6.7,miles,abandonment,UNCATEGORIZED
2284,Notice_NO_1422,stream,unknown,460.0,feet,culvert crossing,UNCATEGORIZED
2285,Notice_NO_1422,stream,unknown,55.0,feet,culvert crossing,UNCATEGORIZED
2286,Notice_NO_1422,forested wetland,unknown,1.55,acres,fill material,LOSS
2287,Notice_NO_2799,forested wetland,permanent,1.45,acres,loss,LOSS
2288,Notice_NO_2800,emergent wetland,unknown,0.59,acres,direct impact,LOSS
2289,Notice_NO_2800,forested wetland,unknown,1.16,acres,direct impact,LOSS
2290,Notice_NO_2797,forested wetland,permanent,0.36,acres,loss,LOSS
2291,Notice_NO_2797,emergent wetland,unknown,8.0,acres,loss,LOSS
2292,Notice_NO_2797,other waters of the u,unknown,1.37,acres,loss,LOSS
2293,Notice_NO_2798,unknown,unknown,,unknown,demolition and reconstruction,UNCATEGORIZED
2294,Notice_NO_2795,jurisdictional wetland,unknown,4.6,acres,loss,LOSS
2295,Notice_NO_2795,forested wetland,unknown,1.4,acres,clearing and filling,LOSS
2296,Notice_NO_2795,herbaceous wetland,unknown,0.5,acres,filling,LOSS
2297,Notice_NO_2795,forested wetland,unknown,2.6,acres,excavation,LOSS
2298,Notice_NO_2796,jurisdictional forested wetland,unknown,0.35,acres,loss,LOSS
2299,Notice_NO_2794,drainage canal,unknown,268522.0,feet,clearing vegetation and removing debris,UNCATEGORIZED
2300,Notice_NO_2794,waters of the u,unknown,187.46,acres,clearing material,LOSS
2301,Notice_NO_2794,adjacent forested wetland,unknown,149.81,acres,spraying removed material,LOSS
2302,Notice_NO_2791,jurisdictional wetland,unknown,38.43,acres,conversion from bottomland hardwood wetlands to herbaceous wetlands,UNCATEGORIZED
2303,Notice_NO_2792,jurisdictional wetland,temporary,453.96,acres,loss,LOSS
2304,Notice_NO_2792,other waters of the u.s.,temporary,4.14,acres,loss,LOSS
2305,Notice_NO_2792,jurisdictional wetland,permanent,158.8,acres,conversion to non-forested wetlands,UNCATEGORIZED
2306,Notice_NO_2792,wetland,unknown,0.03,acres,loss,LOSS
2307,Notice_NO_2792,other waters of the u.s.,unknown,0.03,acres,loss,LOSS
2308,Notice_NO_2793,non-vegetated water bottom,temporary,8.0,acres,dredging activities,LOSS
2309,Notice_NO_4540,non-vegetated waterbottom,unknown,0.08,acres,loss,LOSS
2310,Notice_NO_4540,forested wetland,unknown,0.38,acres,fill placement,LOSS
2311,Notice_NO_4540,unauthorized clearing,unknown,1.8,acres,loss,UNCATEGORIZED
2312,Notice_NO_4922,unvegetated jurisdictional waters of the u.s.,unknown,0.22,acres,fill,LOSS
2313,Notice_NO_1421,wetland,unknown,0.12,acres,fill,LOSS
2314,Notice_NO_2790,jurisdictional wetland,unknown,4.9,acres,loss,LOSS
2315,Notice_NO_2788,marsh,unknown,1200.0,feet,jetty construction,UNCATEGORIZED
2316,Notice_NO_2788,non-vegetated water bottom,temporary,10.3,acres,dredging,LOSS
2317,Notice_NO_2788,non-vegetated water bottom,permanent,,unknown,rock placement,UNCATEGORIZED
2318,Notice_NO_2789,bottomland hardwood forest,unknown,4.5,acres,loss,LOSS
2319,Notice_NO_2789,cypress-tupelo forest,unknown,19.4,acres,loss,UNCATEGORIZED
2320,Notice_NO_2789,emergent wetland,unknown,39.1,acres,loss,LOSS
2321,Notice_NO_2789,navigable water,unknown,0.4,acres,loss,LOSS
2322,Notice_NO_2789,waters of the u,unknown,0.3,acres,loss,LOSS
2323,Notice_NO_2787,unknown,unknown,,unknown,removal of culverts,UNCATEGORIZED
2324,Notice_NO_2787,unknown,unknown,,unknown,plugging/backfilling and leveling interior ditches and rows,UNCATEGORIZED
2325,Notice_NO_2787,unknown,unknown,,unknown,distributing material on-site,UNCATEGORIZED
2326,Notice_NO_3696,shrub-scrub wetland,unknown,0.13,acres,loss,LOSS
2327,Notice_NO_3696,remaining on-site wetland,unknown,0.02,acres,loss,LOSS
2328,Notice_NO_2785,elevated spoil bank,unknown,7.5,acres,removal,UNCATEGORIZED
2329,Notice_NO_2785,existing agricultural ditche,unknown,1.2,acres,fill,UNCATEGORIZED
2330,Notice_NO_2785,existing agricultural ditche,unknown,5.0,other,install,UNCATEGORIZED
2331,Notice_NO_2785,natural soil material,unknown,341.5,acres,re-distribute,UNCATEGORIZED
2332,Notice_NO_2785,bottomland hardwood and cypress swamp communitie,unknown,,unknown,plant,UNCATEGORIZED
2333,Notice_NO_2786,jurisdictional wetland,unknown,5.7,acres,loss,LOSS
2334,Notice_NO_2786,forested wetland,permanent,3.6,acres,fill,LOSS
2335,Notice_NO_2786,forested wetland,permanent,1.9,acres,conversion to herbaceous wetlands,UNCATEGORIZED
2336,Notice_NO_2784,unknown,unknown,90.0,cubic yards,deposition of rip rap,UNCATEGORIZED
2337,Notice_NO_2783,batture,unknown,4.0,other,sand containment,UNCATEGORIZED
2338,Notice_NO_2783,mississippi river,annual,2000000.0,cubic yards,sand dredging,UNCATEGORIZED
2339,Notice_NO_2783,mississippi river,unknown,2000.0,feet,dredged area,UNCATEGORIZED
2340,Notice_NO_1420,wetland,unknown,0.99,acres,fill,LOSS
2341,Notice_NO_2782,vial canal,unknown,8760.0,feet,surface clean,UNCATEGORIZED
2342,Notice_NO_2782,vial canal,unknown,17159.0,cubic yards,vegetative material removal,UNCATEGORIZED
2343,Notice_NO_2782,15’ servitude on both sides of the canal,unknown,5.4,acres,material placement,UNCATEGORIZED
2344,Notice_NO_2781,waters of the u.s.,permanent,0.06,acres,structures and fill for the boat ramp,LOSS
2345,Notice_NO_2780,forested wetland,unknown,2.8,acres,loss,LOSS
2346,Notice_NO_2780,jurisdictional water,unknown,4805.0,feet,loss,LOSS
2347,Notice_NO_2779,unknown,unknown,,unknown,unknown,UNCATEGORIZED
2348,Notice_NO_2778,waterbottom,unknown,9.47,acres,fill,LOSS
2349,Notice_NO_1419,unknown,unknown,1.0,unknown,unknown,UNCATEGORIZED
2350,Notice_NO_2777,wetlands and waters of the u,temporary,351.0,acres,loss,LOSS
2351,Notice_NO_2776,bottomland hardwood wetland,unknown,2.5,acres,loss,LOSS
2352,Notice_NO_2775,special aquatic site,unknown,,acres,loss,UNCATEGORIZED
2353,Notice_NO_2774,bottomland hardwood wetland,unknown,7.0,acres,loss,LOSS
2354,Notice_NO_1418,jurisdictional wetland,permanent,2.37,acres,loss,LOSS
2355,Notice_NO_1418,wetland,temporary,0.6,acres,loss,LOSS
2356,Notice_NO_1418,linear other water,unknown,0.07,acres,loss,LOSS
2357,Notice_NO_1417,waterbottom,unknown,400.0,cubic yards,excavation,LOSS
2358,Notice_NO_2768,waters of the u,unknown,0.5,acres,loss,LOSS
2359,Notice_NO_2770,forested wetland,unknown,0.57,acres,loss,LOSS
2360,Notice_NO_2771,jurisdictional wetland,unknown,4.33,acres,loss,LOSS
2361,Notice_NO_2773,jurisdictional wetland,unknown,1.2,acres,loss,LOSS
2362,Notice_NO_2769,jurisdictional forested wetland,unknown,0.1,acres,fill,LOSS
2363,Notice_NO_2769,jurisdictional forested wetland,unknown,123.0,acres,clear and maintain as right-of-way,LOSS
2364,Notice_NO_2769,jurisdictional herbaceous emergent wetland,temporary,21.0,acres,impact,LOSS
2365,Notice_NO_2772,wetland,unknown,3.84,acres,loss,LOSS
2366,Notice_NO_2772,water,unknown,1.35,acres,loss,LOSS
2367,Notice_NO_2767,jurisdictional waterbottom,unknown,0.14,acres,loss,LOSS
2368,Notice_NO_2766,herbaceous wet pasture,unknown,3.15,acres,loss,LOSS
2369,Notice_NO_2766,forested wetland,unknown,0.35,acres,loss,LOSS
2370,Notice_NO_2765,forested jurisdictional wetland,permanent,1.48,acres,loss,LOSS
2371,Notice_NO_2765,other waters of the u,permanent,0.04,acres,loss,LOSS
2372,Notice_NO_2764,artificial reef,unknown,1.0,other,enhancing fishing opportunities,UNCATEGORIZED
2373,Notice_NO_2763,jurisdictional herbaceous wetland,unknown,0.09,acres,loss,LOSS
2374,Notice_NO_2763,jurisdictional bottomland hardwood,unknown,0.33,acres,loss,LOSS
2375,Notice_NO_2763,non-wetland waterbottom,unknown,5.8,acres,loss,LOSS
2376,Notice_NO_2757,tidal wetland,unknown,0.018,acres,loss,LOSS
2377,Notice_NO_2757,non-vegetated water bottom,unknown,0.017,acres,loss,LOSS
2378,Notice_NO_2762,wetland,unknown,2.8,acres,loss,LOSS
2379,Notice_NO_2762,waters of the u.s.,unknown,1.1,acres,loss,LOSS
2380,Notice_NO_2758,marsh,unknown,35.6,acres,fill,LOSS
2381,Notice_NO_2761,unknown,unknown,,unknown,degrade hydrologic impediments,UNCATEGORIZED
2382,Notice_NO_2761,unknown,unknown,,unknown,restore the natural elevations,UNCATEGORIZED
2383,Notice_NO_2760,forested wetland,unknown,0.57,acres,loss,LOSS
2384,Notice_NO_2759,bottomland hardwood,unknown,20.0,acres,restoration,BENEFIT
2385,Notice_NO_2759,wetland habitat,unknown,16.55,acres,adverse impacts,LOSS
2386,Notice_NO_2756,artificial drainage feature,unknown,,other,degrade hydrologic impediments,UNCATEGORIZED
2387,Notice_NO_2756,site,unknown,,acres,plant wetland vegetation,UNCATEGORIZED
2388,Notice_NO_2756,site,unknown,,acres,restore natural elevations,UNCATEGORIZED
2389,Notice_NO_2754,bayou raccourci,unknown,68.0,feet,piles,UNCATEGORIZED
2390,Notice_NO_2753,forested wetland,unknown,1.1,acres,"clearing, excavation and deposition of fill associated with project construction",LOSS
2391,Notice_NO_4852,gulf of mexico,unknown,,acres,loss,UNCATEGORIZED
2392,Notice_NO_4852,state park pavilion,unknown,,acres,loss,UNCATEGORIZED
2393,Notice_NO_4852,romar beach,unknown,,acres,loss,UNCATEGORIZED
2394,Notice_NO_4852,perdido pass beach,unknown,,acres,loss,UNCATEGORIZED
2395,Notice_NO_4852,communities of guif shores and orange beach,unknown,,acres,loss,UNCATEGORIZED
2396,Notice_NO_4852,"baldwin county, alabama",unknown,,acres,loss,UNCATEGORIZED
2397,Notice_NO_1415,"emergent, tidal marsh",permanent,0.003,acres,loss,LOSS
2398,Notice_NO_1415,tidal marsh,unknown,0.006,acres,creation,BENEFIT
2399,Notice_NO_2752,jurisdictional waterbottom,temporary,20.29,acres,loss,LOSS
2400,Notice_NO_2752,marsh,unknown,35.14,acres,creation,BENEFIT
2401,Notice_NO_2751,tidal marsh,unknown,4.6,acres,loss,LOSS
2402,Notice_NO_4495,wetland,permanent,0.49,acres,fill,LOSS
2403,Notice_NO_4495,wetland,temporary,0.12,acres,fill,LOSS
2404,Notice_NO_1414,forested wetland,unknown,1.98,acres,fill,LOSS
2405,Notice_NO_3694,mobile bay,unknown,,unknown,unknown,UNCATEGORIZED
2406,Notice_NO_1413,unknown,unknown,217.0,feet,replace existing bulkhead,UNCATEGORIZED
2407,Notice_NO_1413,unknown,unknown,65.0,cubic yards,back fill,UNCATEGORIZED
2408,Notice_NO_1413,unknown,unknown,314.0,square feet,back fill,UNCATEGORIZED
2409,Notice_NO_1413,unknown,unknown,40.0,feet,replace existing boat shelter,UNCATEGORIZED
2410,Notice_NO_1413,unknown,unknown,52.0,feet,replace existing boat shelter,UNCATEGORIZED
2411,Notice_NO_3693,navigable water,unknown,,unknown,creation,BENEFIT
2412,Notice_NO_2748,mississippi river batture,unknown,1008206.0,cubic yards,dredging and placing fill,UNCATEGORIZED
2413,Notice_NO_2750,waterbottom,unknown,0.08,acres,fill,LOSS
2414,Notice_NO_2749,non-vegetated waterbottom,unknown,3.2,acres,dredging,LOSS
2415,Notice_NO_2749,tidal wetland,unknown,1.3,acres,land reclamation,UNCATEGORIZED
2416,Notice_NO_2749,jurisdictional wetland,unknown,1.7,acres,unavoidable impacts,LOSS
2417,Notice_NO_4494,unknown,unknown,364.0,acres,establish and operate,UNCATEGORIZED
2418,Notice_NO_2746,open water,unknown,11.0,acres,fill,LOSS
2419,Notice_NO_2747,unknown,unknown,40.0,acres,loss,UNCATEGORIZED
2420,Notice_NO_2744,chinquapin canal,unknown,18.0,feet,boat lift,UNCATEGORIZED
2421,Notice_NO_2745,jurisdictional wetlands and water bottom,permanent,29.2,acres,loss,LOSS
2422,Notice_NO_2740,waters of the u,temporary,0.25,acres,dredging,LOSS
2423,Notice_NO_2740,water,permanent,0.17,acres,backfill,UNCATEGORIZED
2424,Notice_NO_2741,palustrine forested (pine flatwood) wetland,permanent,14.73,acres,loss,LOSS
2425,Notice_NO_2742,coastal wetland,permanent,0.8,acres,loss,LOSS
2426,Notice_NO_2742,water bottom,unknown,0.2,acres,dredging,LOSS
2427,Notice_NO_2742,fill,unknown,0.1,acres,fill,UNCATEGORIZED
2428,Notice_NO_2743,forested palustrine wetland,permanent,6.58,acres,loss,LOSS
2429,Notice_NO_6544,beach and dune,unknown,3.4,miles,stabilize and restore,UNCATEGORIZED
2430,Notice_NO_2739,forested wetland,unknown,0.8,acres,loss,LOSS
2431,Notice_NO_2739,herbaceous wetland,unknown,0.2,acres,loss,LOSS
2432,Notice_NO_6542,waters of the united states (wetlands),unknown,84.43,acres,filling and/or conversion,LOSS
2433,Notice_NO_4921,non-tidal stream,unknown,6139.0,feet,impound,UNCATEGORIZED
2434,Notice_NO_4921,stream,unknown,2.0,other,access,UNCATEGORIZED
2435,Notice_NO_4921,stream,unknown,3.0,other,access,UNCATEGORIZED
2436,Notice_NO_6539,wetland,unknown,0.56,acres,direct impacts,LOSS
2437,Notice_NO_6539,surface water,unknown,0.9,acres,direct impacts,LOSS
2438,Notice_NO_6539,non-jurisdictional stormwater feature,unknown,0.77,acres,impact,LOSS
2439,Notice_NO_6540,freshwater wetland,unknown,4.98,acres,construction of a multi use commercial center,UNCATEGORIZED
2440,Notice_NO_6541,jurisdictional wetland,unknown,4.04,acres,construction,UNCATEGORIZED
2441,Notice_NO_6541,"isolated, non-jurisdictional wetland",unknown,8.8,acres,construction,UNCATEGORIZED
2442,Notice_NO_1412,waters of the united state,unknown,3.53,acres,fill,LOSS
2443,Notice_NO_2736,unknown,unknown,,unknown,install timber supported gates within waterways crossing the Shell Ship Shore Pipeline to prevent access,UNCATEGORIZED
2444,Notice_NO_2738,jurisdictional wetland,temporary,0.59,acres,loss,LOSS
2445,Notice_NO_2737,scrub sh rub wetland,unknown,1.57,acres,loss,LOSS
2446,Notice_NO_4493,dock slip,unknown,1100.0,feet,increase length,UNCATEGORIZED
2447,Notice_NO_4493,monopole mooring dolphin,unknown,2.0,other,install,UNCATEGORIZED
2448,Notice_NO_4493,dock slip,unknown,6.1,acres,dredge,UNCATEGORIZED
2449,Notice_NO_1411,bay la launch,unknown,,acres,shoreline and waters,UNCATEGORIZED
2450,Notice_NO_6529,jurisdictional wetland,unknown,0.28,acres,fill,LOSS
2451,Notice_NO_6529,non-jurisdictional wetland,unknown,0.11,acres,fill,LOSS
2452,Notice_NO_6529,jurisdictional ditche,unknown,2.52,acres,fill,LOSS
2453,Notice_NO_6529,non-jurisdictional ditche,unknown,4.05,acres,fill,LOSS
2454,Notice_NO_6530,wetlands and waters of the united states associated with lake harri,unknown,3.8,acres,fill,LOSS
2455,Notice_NO_2731,land,unknown,22023.59,square feet,reclaim,UNCATEGORIZED
2456,Notice_NO_2731,tickfaw river,unknown,30.0,other,dredge,UNCATEGORIZED
2457,Notice_NO_2731,tickfaw river,unknown,536.0,feet,"bulkhead, wharf, and fill",UNCATEGORIZED
2458,Notice_NO_2731,property,unknown,,unknown,"install pond, driveway, and homesite",UNCATEGORIZED
2459,Notice_NO_2731,tickfaw river,unknown,350.0,cubic yards,dredge,UNCATEGORIZED
2460,Notice_NO_2731,native material,unknown,4444.0,cubic yards,excavate for pond construction,UNCATEGORIZED
2461,Notice_NO_2731,forested wetland,unknown,0.01,acres,install gravel driveway,UNCATEGORIZED
2462,Notice_NO_2734,jurisdictional wetland,permanent,0.23,acres,loss,LOSS
2463,Notice_NO_2733,jurisdictional wetlands or waters of the u,permanent,0.75,acres,loss,LOSS
2464,Notice_NO_2732,jurisdictional wetland,unknown,8.0,acres,loss,LOSS
2465,Notice_NO_2732,jurisdictional water,unknown,1.7,acres,loss,LOSS
2466,Notice_NO_2730,wetland,unknown,3.59,acres,fill,LOSS
2467,Notice_NO_1408,bottomland hardwood wetland,unknown,10.47,acres,filling,LOSS
2468,Notice_NO_1408,stream,unknown,324.0,feet,impacts,LOSS
2469,Notice_NO_1410,bottomland hardwood wetland,unknown,0.4,acres,fill,LOSS
2470,Notice_NO_1410,bottomland hardwood wetland,unknown,0.1,acres,fill,LOSS
2471,Notice_NO_1410,pine savannah wetland,unknown,0.28,acres,fill,LOSS
2472,Notice_NO_1409,forested wetland,unknown,1.02,acres,fill,LOSS
2473,Notice_NO_6524,wetland,unknown,1.23,acres,filling,LOSS
2474,Notice_NO_2729,jurisdictional wetland,unknown,15.8,acres,direct loss,LOSS
2475,Notice_NO_6523,tidally influenced mangrove wetland,unknown,0.08,acres,fill,LOSS
2476,Notice_NO_6517,unknown,unknown,32.0,other,remove and rebuild,UNCATEGORIZED
2477,Notice_NO_2728,artificial reef,unknown,1.0,other,enhancing fishing opportunities,UNCATEGORIZED
2478,Notice_NO_6514,waters of the united state,unknown,3.04,acres,construction of a single-family residential subdivision,UNCATEGORIZED
2479,Notice_NO_2723,waterbottom,unknown,,acres,fill,LOSS
